"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","replyTo"
"Ughuw0lh_Z4Ug3gCoAEC","KRISHNA ZAWAR","/channel/UCHARQdEGWqSCHGzAuqppLGQ","https://yt3.ggpht.com/a/AGF-l795dd-3yIVYgXflJE3gcVbvKV6272wUp3bX6A=s48-c-k-c0xffffffff-no-rj-mo","do you guys know the song electric indigo?",0,"2 years ago",1511612720081,false,false,,,
"UgjeJMP5fLBGmHgCoAEC","Karina O.","/channel/UCGqvp1_Pmtp3W8nypgHYlVw","https://yt3.ggpht.com/a/AGF-l7-FUKWF3sPErZTqf47aHd4ZsRqJs3bQ21s4Iw=s48-c-k-c0xffffffff-no-rj-mo","I LOVE Regine's outfit, do any of you know where can I buy the overalls  or jacket?",0,"2 years ago",1511612720083,false,false,,,
"Uggg-iBTWds9w3gCoAEC","Reilly MiNeCrAfT","/channel/UCcBvgU_du2y9zll-BpXR0Uw","https://yt3.ggpht.com/a/AGF-l7_d47I-tv55CJml19qpoCQK-Ya2EoP0ZCk_xQ=s48-c-k-c0xffffffff-no-rj-mo","first 700 <3",0,"2 years ago",1511612720083,false,false,,,
"Uggn3-veWNKFingCoAEC","Larry Berry","/channel/UC_3uvdLoykWzRcyqC3uFGog","https://yt3.ggpht.com/a/AGF-l7-2gvTxeBgpgw8_-mG4kJ33VSGD-2iuLJsj=s48-c-k-c0xffffffff-no-rj-mo","Regine is a Goddess!",0,"2 years ago",1511612720084,false,false,,,
"Ugi9vJ8UGfuUOXgCoAEC","daniel puziski","/channel/UC4_OhagbtHPaEXQhWy1PQKA","https://yt3.ggpht.com/a/AGF-l79C968M-Rz1Xjk410X5TIB9XHY-d2Qz6CgG0Q=s48-c-k-c0xffffffff-no-rj-mo","OMG I didn't expect this...Regine❤️",0,"2 years ago",1511612720085,false,false,,,
"UggY-HMxtLLhvHgCoAEC","Callsign Frosty","/channel/UC_-UQBhvJexW0rbqutrK0Nw","https://yt3.ggpht.com/a/AGF-l7-TK9HHq_SuO9EIu9SUbA_nq34ltvwxhFb6Tw=s48-c-k-c0xffffffff-no-rj-mo","im 26 and wut is this",0,"2 years ago",1511612720086,false,false,,,
"UggeW5nHm6UCe3gCoAEC","Slagon Drayer","/channel/UCpxrrdSQr9CS0teb4qVS--Q","https://yt3.ggpht.com/a/AGF-l78jsjZJ7zgfvx-U14yXXRNA_EPNoLmIhcFA4Q=s48-c-k-c0xffffffff-no-rj-mo","solid 5/10",0,"2 years ago",1511612720087,false,false,,,
"Ugg9ffoHqhAVKngCoAEC","deltarazorback870","/channel/UC2OzP1GbjgTHNo6moRkNtcA","https://yt3.ggpht.com/a/AGF-l7_kU_PuhbUMclmuePquPQahC9PP4mN8aNlrLg=s48-c-k-c0xffffffff-no-rj-mo","Why the disappointment? The beautiful thing about Arcade Fire is that they are constantly reinventing themselves with each new album. This album is going to be phenomenal.",0,"2 years ago",1511612720087,false,true,"EkQSC1V5bVhSeEpQT1FvwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMkcaRRIUVWdnOWZmb0hxaEFWS25nQ29BRUMiAggAKhhVQ1VpaU9fYmNjWkZNVm1uSjJKajk1bGcyC1V5bVhSeEpQT1FvQAFICg%3D%3D",1,
"Ugg9ffoHqhAVKngCoAEC.8UyWPiDAMu68UyY44MDU97","Gareth Vers","/channel/UC4N6cBy3FiVCoaMTE5r3NcA","https://yt3.ggpht.com/a/AGF-l79EZ8KG1vtYK1sTLJQUyIh6ug_8BFgY35OXBg=s32-c-k-c0xffffffff-no-rj-mo","deltarazorback870 reinvention is good as long as the reinvention is good. Reinvention itself does not immediately mean good, and I'm not a fan so far of this reinvention, having been a fan of every other reinvention they've done.",0,"2 years ago",1511612720400,false,,,,"Ugg9ffoHqhAVKngCoAEC"
"Ugil1nZt1dCa-XgCoAEC","Rachel C.","/channel/UC4NNUt2pnw6x4wbGIKXBeVQ","https://yt3.ggpht.com/a/AGF-l7-sYPZ6E_2qLN50av1CBJdrBApRqYZ4SW7J0A=s48-c-k-c0xffffffff-no-rj-mo","I'm so excited!",0,"2 years ago",1511612720088,false,false,,,
"UgjzIpn1BJOiVXgCoAEC","luis zarate","/channel/UCFrpF2xHfyxvQbcN_oQyY_A","https://yt3.ggpht.com/a/AGF-l7_7p2brKq5pWwlDLOfCpZQprRluYSSjla4XGg=s48-c-k-c0xffffffff-no-rj-mo","le amo REGINE",0,"2 years ago",1511612720089,false,false,,,
"UghWyZ31Hfzy_ngCoAEC","Bo Luijten","/channel/UCr92NnG0gyJq0J8F5YAjGDw","https://yt3.ggpht.com/a/AGF-l783yD04IZ82Bjvp5MCCS1E5mOI0OMzX8KayIw=s48-c-k-c0xffffffff-no-rj-mo","I don't know... yet(?)",0,"2 years ago",1511612720090,false,false,,,
"UgisnZnBeR1MjngCoAEC","arubybluebird","/channel/UCyEcB-7ui-fVh3CIwK16XxQ","https://yt3.ggpht.com/a/AGF-l78tP48pAJAs2yuyQilES-FUhHmq_rJQIPzdPA=s48-c-k-c0xffffffff-no-rj-mo","Me leaving the last night of FYF like",0,"2 years ago",1511612720091,false,false,,,
"UggtHY5z9IG723gCoAEC","Matthew Reed","/channel/UCke0BZMjT5M3hcJCgc7wETA","https://yt3.ggpht.com/a/AGF-l79NFHUtfdwmp8Reot7V2XKaewf5D4wkajyrYw=s48-c-k-c0xffffffff-no-rj-mo","UPTOWN!!",0,"2 years ago",1511612720094,false,false,,,
"UggY5WQjoNowj3gCoAEC","kikuinochi","/channel/UCo_YdD5Pqrs93JQFdWC7pTw","https://yt3.ggpht.com/a/AGF-l78zoPkqowh2pI1_NsWmkFsaR-whtt--EKKFgw=s48-c-k-c0xffffffff-no-rj-mo","Yeah!!!!!!!!",0,"2 years ago",1511612720095,false,false,,,
"UggPC2EAPyZITngCoAEC","Jesús Israel Araujo Guerrero","/channel/UCSiWcb_tgXNgnavAas6H-Iw","https://yt3.ggpht.com/a/AGF-l78OAXdEAFcilXkjSgv7FeqCHogBtzomCe-s7Q=s48-c-k-c0xffffffff-no-rj-mo","I only came here expecting to hear something like ""Blue, Blue, Electric Blue, that's the color of my room, where I will live. BLUE! BLUE!""",0,"2 years ago",1511612720096,false,false,,,
"UggGHnoRKBTn3XgCoAEC","- DatRandomDude -","/channel/UC-i-0dXpFe0nYK_4i0Pnjdw","https://yt3.ggpht.com/a/AGF-l7_vhHnmTHs_gAbcEI5XWigdjTP1ia0dS-F5=s48-c-k-c0xffffffff-no-rj-mo","Oh boi, another Arcade Fire song that might end up in the worst track of the weeks of the melon ( ͡° ͜ʖ ͡°)",0,"2 years ago",1511612720097,false,true,"EkQSC1V5bVhSeEpQT1FvwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMkcaRRIUVWdnR0hub1JLQlRuM1hnQ29BRUMiAggAKhhVQ1VpaU9fYmNjWkZNVm1uSjJKajk1bGcyC1V5bVhSeEpQT1FvQAFICg%3D%3D",1,
"UggGHnoRKBTn3XgCoAEC.8UyUkoPoYwf8UyZTl_59hl","Derek D","/channel/UCF2YdS2EXWR1cyybCDh5Q8Q","https://yt3.ggpht.com/a/AGF-l793z3kZW1En_1DJkYC4X0ZZRnLZfsBF8vRgcQ=s32-c-k-c0xffffffff-no-rj-mo","- DatRandomDude - haha....that dude hates Arcade Fire with a passion. That says more about himself than anything.",0,"2 years ago",1511612720355,false,,,,"UggGHnoRKBTn3XgCoAEC"
"UggENtFphCMSe3gCoAEC","Gareth Vers","/channel/UC4N6cBy3FiVCoaMTE5r3NcA","https://yt3.ggpht.com/a/AGF-l79EZ8KG1vtYK1sTLJQUyIh6ug_8BFgY35OXBg=s48-c-k-c0xffffffff-no-rj-mo","I've been a fan since 2004 (I was 15). I've loved/liked literally every song these guys have done...but the last two have been super disappointing :(",0,"2 years ago",1511612720099,false,false,,,
"UgjH0xlmWrGKKngCoAEC","Corn Bread","/channel/UCIO99cjWa7PuCdomO42zVjA","https://yt3.ggpht.com/a/AGF-l78TYZwQ5Zeq9_7Mrxo48En8zhY9Q_qXtIDQPw=s48-c-k-c0xffffffff-no-rj-mo","They have gone to shite...",0,"2 years ago",1511612721108,false,false,,,
"UgiTH--IQufZcHgCoAEC","S D","/channel/UC6XXSriWy8mcwZ-K_ThSFsA","https://yt3.ggpht.com/a/AGF-l78Pp13ou4LQMNR9BrdqOhpWvx2ksyA5vNxGkA=s48-c-k-c0xffffffff-no-rj-mo","Franchement c'est ni mauvais, ni transcendant. Les premiers albums resteront mes préférés, de loin. Funeral est de loin meilleur et l'EP initial également. J'ai eu de la chance de les voir en concert en 2005 et 2007, que de chouettes souvenirs.",0,"2 years ago",1511612721111,false,false,,,
"Uggvjvjh7OoFgHgCoAEC","Vlad169mir","/channel/UCaK0JwXDhOR8jbmHW49-6fg","https://yt3.ggpht.com/a/AGF-l7_o3KgacwA90Ah32Mj49aH74rBonr09P-OulQ=s48-c-k-c0xffffffff-no-rj-mo","Supa!!",0,"2 years ago",1511612721112,false,false,,,
"UgjACAjrI_v9d3gCoAEC","Jhones Rocha","/channel/UC8nulttU_9jslfy7jjUuJmQ","https://yt3.ggpht.com/a/AGF-l7-O_Bqu8nWlkn0NxKH1H9qKyw_pZ2dXiZ-zww=s48-c-k-c0xffffffff-no-rj-mo","não gostou faz a sua música",0,"2 years ago",1511612721113,false,false,,,
"UgjDSJaDM-B0tHgCoAEC","Mila Narducci","/channel/UChwHxrV2r42y4UC8k9-TfNQ","https://yt3.ggpht.com/a/AGF-l7_CzKlYCoIamBUsojyK4LSbIE0mi5_Cmsmh3g=s48-c-k-c0xffffffff-no-rj-mo","Great song! Look forward to buying the new album!",1,"2 years ago",1511612721114,false,false,,,
"UgibqG-VFawSTHgCoAEC","Ross Guzman","/channel/UCOxuyZi_aTxzzC_5z6AuziQ","https://yt3.ggpht.com/a/AGF-l79eavJQG1CM-mrtx5CWqYuQkYnLKPesTNOxvA=s48-c-k-c0xffffffff-no-rj-mo","I don´t instantly love it but I know it´ll grow on me",0,"2 years ago",1511612721115,false,false,,,
"UghEe91opWhUWngCoAEC","Newton Rafael","/channel/UCSb0y6doDyWMze0O-y3qNPw","https://yt3.ggpht.com/a/AGF-l79hgWNuGhb3M5oNjPUJA1K9BrMyCo17uZgezg=s48-c-k-c0xffffffff-no-rj-mo","arcade fire is my religion",0,"2 years ago",1511612721115,false,false,,,
"Uggne9YeSDW5G3gCoAEC","Gian-Franco Scolari","/channel/UCIaUXmDCqafhu_nTEJA-YPw","https://yt3.ggpht.com/a/AGF-l78rpgeJUsY7AXDBQU8rIt_3OtG9jdfGnPOZyQ=s48-c-k-c0xffffffff-no-rj-mo","Fuck, how do they manage to keep on being so good ?",0,"2 years ago",1511612721116,false,false,,,
"Ugge2CYU8brmb3gCoAEC","Gary_Sloan","/channel/UCHF5zus6c_l3d9k3NbXKfeA","https://yt3.ggpht.com/a/AGF-l7_okWqjtnzoll0L35jJ4lYSYY0cfJtKJHjVaQ=s48-c-k-c0xffffffff-no-rj-mo","She doesn't even have a good voice. She can't carry a song unless she has a great piece of music accompanying it. As in Sprawl II.\n\nThis sounds like me when I try and do a high pitched voice for a laugh",0,"2 years ago",1511612721117,false,true,"EkQSC1V5bVhSeEpQT1FvwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMkcaRRIUVWdnZTJDWVU4YnJtYjNnQ29BRUMiAggAKhhVQ1VpaU9fYmNjWkZNVm1uSjJKajk1bGcyC1V5bVhSeEpQT1FvQAFICg%3D%3D",1,
"Ugge2CYU8brmb3gCoAEC.8UyT84Cfe3O8UyZi1vpkcU","Derek D","/channel/UCF2YdS2EXWR1cyybCDh5Q8Q","https://yt3.ggpht.com/a/AGF-l793z3kZW1En_1DJkYC4X0ZZRnLZfsBF8vRgcQ=s32-c-k-c0xffffffff-no-rj-mo","S1l9o9a0n it's her imperfections that make her perfect. Arcade Fire have always been greater than the sum of their parts. If you want perfect harmonies go listen to Adele or something.",1,"2 years ago",1511612721465,false,,,,"Ugge2CYU8brmb3gCoAEC"
"UgiURfhozPimWXgCoAEC","Corporate Pawn","/channel/UC6t1OsC8nODl4w6UZw1xn9Q","https://yt3.ggpht.com/a/AGF-l7_K2TyF6li3xbMSfpuBn7R3h3IwBJ8YqKtBUg=s48-c-k-c0xffffffff-no-rj-mo","wtf I hate arcade fire now",2,"2 years ago",1511612721118,false,false,,,
"UgjUTTEb8g6DvngCoAEC","Cal Barlow","/channel/UCvJO2cr9JuE-0yPB9YYBWFA","https://yt3.ggpht.com/a/AGF-l79fGSsRBwqFOqkcysPwty7a4C7WuJAaAH_sOg=s48-c-k-c0xffffffff-no-rj-mo","it isn't quite sprawl ii",0,"2 years ago",1511612721119,false,false,,,
"UgiLjEnPh6grZXgCoAEC","Gary_Sloan","/channel/UCHF5zus6c_l3d9k3NbXKfeA","https://yt3.ggpht.com/a/AGF-l7_okWqjtnzoll0L35jJ4lYSYY0cfJtKJHjVaQ=s48-c-k-c0xffffffff-no-rj-mo","Arcade Fire haven't really had a great song since The Suburbs. Reflektor was boring/average",0,"2 years ago",1511612721119,false,false,,,
"UgisWKDGrTnRt3gCoAEC","NoelArtMedia","/channel/UCotGCFU-fGsHlNovYwQftDQ","https://yt3.ggpht.com/a/AGF-l78BShSDcW0gS3EcJUagV-9dLM1sMnBXIG5ecQ=s48-c-k-c0xffffffff-no-rj-mo","I'm autistic and this song is already stuck in my head. Not complaining, as I enjoy that amazing hook line.",0,"2 years ago",1511612721120,false,false,,,
"UgiaO7w-tt8YTHgCoAEC","Gary_Sloan","/channel/UCHF5zus6c_l3d9k3NbXKfeA","https://yt3.ggpht.com/a/AGF-l7_okWqjtnzoll0L35jJ4lYSYY0cfJtKJHjVaQ=s48-c-k-c0xffffffff-no-rj-mo","Awful. Just woeful",0,"2 years ago",1511612721121,false,false,,,
"UggXsvZu8e1jSngCoAEC","Wokuum","/channel/UC2m0Ribq1Yqc_WSAkHC34zA","https://yt3.ggpht.com/a/AGF-l79WotoBAhPkziBcywk4YGTvLjyt56rvCSNQNw=s48-c-k-c0xffffffff-no-rj-mo","I am so very excited for this album. Every release just gets me more pumped. ^-^",0,"2 years ago",1511612721121,false,false,,,
"UggGJ_v6IiNX0ngCoAEC","flywistle02","/channel/UCcCePzcewuq3cSrmIS-filw","https://yt3.ggpht.com/a/AGF-l7-LzKjZa3DbSdMsEgI_rYuEEJPo8A37ZcJX4A=s48-c-k-c0xffffffff-no-rj-mo","I want to watch Regine and Thom dance to this track.",0,"2 years ago",1511612721122,false,false,,,
"Ugj2BhVCwcDVpHgCoAEC","elgojira","/channel/UCS-ZjI87jzZrfjceJW9ZhMg","https://yt3.ggpht.com/a/AGF-l790vxCGxnFz75A8JhtcYjFmI6p06vDAPX2_Vw=s48-c-k-c0xffffffff-no-rj-mo","Regine is the biggest female rockstar that I've ever known",0,"2 years ago",1511612721123,false,false,,,
"UgirBcucuCvXEXgCoAEC","Brad Norris","/channel/UCxzSfTfMwjM8XGyYOBfhFIg","https://yt3.ggpht.com/a/AGF-l7_ax74GptF2JXWHOKuada71Du_ZuYba2XBKEA=s48-c-k-c0xffffffff-no-rj-mo","Arcade Fire has been downgraded to an Arcade Ember. Sad.",0,"2 years ago",1511612721124,false,false,,,
"Ugjl3YCpea-og3gCoAEC","Joyce Vargas","/channel/UC_nQ0xNkVH2MNF6R83NPm8g","https://yt3.ggpht.com/a/AGF-l7-bJ9NcHE6sfrvWHHmIWvR9q9IiCP4d4UyWPQ=s48-c-k-c0xffffffff-no-rj-mo","reg looks fly as hell",0,"2 years ago",1511612721125,false,false,,,
"UghN_yV8gxFl4ngCoAEC","Kool Rock Radio","/channel/UCQUVyzz34FR4tVJGDYsYlFg","https://yt3.ggpht.com/a/AGF-l795GxHSxfmgcFXy9-o2CKpa-r9H447WzqpL_A=s48-c-k-c0xffffffff-no-rj-mo","KOOL",0,"2 years ago",1511612721125,false,false,,,
"Uggzq2IJKTzVLngCoAEC","Cubbie Blue","/channel/UCCNEhhsXZm8FIemho0Z4Dnw","https://yt3.ggpht.com/a/AGF-l7-dQKvOPr7j7DsQT8Ay67kVvC6-f4J3i-e5zw=s48-c-k-c0xffffffff-no-rj-mo","I LOVE when Chassagne sings.",0,"2 years ago",1511612722076,false,false,,,
"Ughpl_zYISlHHXgCoAEC","qwer8907","/channel/UCsmnYgufQehyJz5nxKp4K-A","https://yt3.ggpht.com/a/AGF-l79opdx13lRPN97OQaKfa7WYYdSCSYDx60RgIA=s48-c-k-c0xffffffff-no-rj-mo","love the vid great street sweeping and some cool bin trucks reminds of my work love it",0,"2 years ago",1511612722077,false,false,,,
"UgjhhC5E7-YLuHgCoAEC","Young Buffoon","/channel/UCpbBhFbtLg8jninNVZ0QALQ","https://yt3.ggpht.com/a/AGF-l7_UovB41Nb0U3sznjBNZuRFVkfFCWRkGK7ZMQ=s48-c-k-c0xffffffff-no-rj-mo","hihihihihi boobies",0,"2 years ago",1511612722078,false,false,,,
"UgheMe-hesWOdXgCoAEC","Gis","/channel/UCpdyVQ4vqbEmPkUbqRcPCjg","https://yt3.ggpht.com/a/AGF-l79UvEqSyFJ9SRJKn0SUi8z6et2vGChNAOM_vQ=s48-c-k-c0xffffffff-no-rj-mo","éste álbum parece sonar bastante bien, toma lo mejor de la música de los 80's y lo mejora! personalmente no creo que sea mi favorito y en ésta canción no me gusta la voz de Regina 😱😨 canta super bien... aquí no me gusta",0,"2 years ago",1511612722079,false,false,,,
"UghM4QNQID0MHHgCoAEC","Brian Smith","/channel/UCjbqLPodHi0C0e3p7OhZAvw","https://yt3.ggpht.com/a/AGF-l79vsGwLXxBOzdVqU7e-ilvyVJG4P0RwpQ06Rg=s48-c-k-c0xffffffff-no-rj-mo","A small nod to Bowie (sound and vision)",0,"2 years ago",1511612722079,false,false,,,
"UghxWrdy4LnkS3gCoAEC","Facu Andrade","/channel/UCbZ78sm4BGxXhjhVypR1R5w","https://yt3.ggpht.com/a/AGF-l7-kK0hUAzDLS0I0WMGPsxwlyCJ-sQdkNNir1g=s48-c-k-c0xffffffff-no-rj-mo","I loved creature comfort but the other songs are just ""meh"" for me :/",0,"2 years ago",1511612722080,false,false,,,
"Ughz3lSkfh1yO3gCoAEC","Lisa B","/channel/UCOy5FG74BNt6SJ0nZKtUUng","https://yt3.ggpht.com/a/AGF-l7_7MUlM6UgTq8NOFv1w52zhQ74JD7bwVsSwHg=s48-c-k-c0xffffffff-no-rj-mo","fucking hell 👍❤",0,"2 years ago",1511612722081,false,false,,,
"UggDlq-Bt6z5sngCoAEC","maoguampa","/channel/UCuNby4F6MpWvqM1DpfythWg","https://yt3.ggpht.com/a/AGF-l79zliVt_V1gRAOEkWCiJwNlqeT1TrbezqH-NA=s48-c-k-c0xffffffff-no-rj-mo","cada canción, sube más la espectativa. necesitamos que salga ese disco ya.",0,"2 years ago",1511612722082,false,false,,,
"UgiEu-H3TW9ONngCoAEC","Victor Augusto","/channel/UCy6qG3gXD2KTN30sYGWJi_Q","https://yt3.ggpht.com/a/AGF-l7917caHOcnKDE-0n3ZfcxcnJYqG--LjgIzObw=s48-c-k-c0xffffffff-no-rj-mo","🇧🇷",0,"2 years ago",1511612722082,false,false,,,
"Ugg1FTl6pg8QoHgCoAEC","le beast","/channel/UC9wMBhNQ6gh0mpaFQLlcdfg","https://yt3.ggpht.com/a/AGF-l7_p9mXYQtMythOZAqGh51SkYwToaxzu90Binw=s48-c-k-c0xffffffff-no-rj-mo","I can't even describe how stoked I am for this album release, not to mention seeing them in October!!!!!! Xoxoxo",0,"2 years ago",1511612722083,false,false,,,
"UgjvFQhCFt0R6ngCoAEC","Rocky Koh Jr.","/channel/UCDECuvpnyGfzIH_J_xNFigw","https://yt3.ggpht.com/a/AGF-l7-9U2pn4etD-DFjQyZpI5RzPUwr06Wv_WBgEw=s48-c-k-c0xffffffff-no-rj-mo","This song is wonderful. So catchy, and uplifting. I'm so in love with Regine.",0,"2 years ago",1511612722084,false,false,,,
"UgjWqzDbHSWRMXgCoAEC","Ramona Torres","/channel/UCkgkHt0haG91OGFAKZ3GdVg","https://yt3.ggpht.com/a/AGF-l7_6wmMcMnlWyG0AN5NY08BBo_IXaSgIzSlGOw=s48-c-k-c0xffffffff-no-rj-mo","♥",0,"2 years ago",1511612722085,false,false,,,
"UgjFDW4OM0qRB3gCoAEC","keyla vargas","/channel/UCSGKOiKPsiZ2zuslydsXVjA","https://yt3.ggpht.com/a/AGF-l7_kDZkWzEVubMr5mjnyvUMuS3unbfytAaK2MQ=s48-c-k-c0xffffffff-no-rj-mo","estoy ansiosa x tenerlos en Perú!!",0,"2 years ago",1511612722085,false,false,,,
"UgjBs038x-oc8XgCoAEC","Cucababy5","/channel/UCdU5tYt4nvoyMoRtUr6TGAw","https://yt3.ggpht.com/a/AGF-l78zjr3SI_v10zMKBir73fsnLKf0DUVHgEMf=s48-c-k-c0xffffffff-no-rj-mo","She's pretty",0,"2 years ago",1511612722086,false,false,,,
"UghAB8YC3tyjqHgCoAEC","anna jacqueline","/channel/UC_ENlu4C1wgmdraHFEqfN4g","https://yt3.ggpht.com/a/AGF-l7-Z_iIJp9f-nYJ_XTjt_qUuzPDqVn77HzJ-=s48-c-k-c0xffffffff-no-rj-mo","j'aime ❤️❤️ i can't wait to hear the rest of the album",0,"2 years ago",1511612722087,false,false,,,
"UghJGK9wIPyNJXgCoAEC","D. Snelson","/channel/UCS-oDPenEZ2dzyH5iCeyuag","https://yt3.ggpht.com/a/AGF-l79pkmOfWwx6D902mUElnpGTLNnbTCuUEGHuxQ=s48-c-k-c0xffffffff-no-rj-mo","Great! :D",0,"2 years ago",1511612722087,false,false,,,
"UggRPkT3JB5jTngCoAEC","TheatreofSymphony","/channel/UCOEC3pj8y51LqtpZTJiPuCQ","https://yt3.ggpht.com/a/AGF-l7-ActoxflFVZkNUTuxQZqxERahuMgEGrrFvhw=s48-c-k-c0xffffffff-no-rj-mo","I love and am all for reinvention. But this is a bit off for AF. Wish they bring a bit of their rock roots back",0,"2 years ago",1511612722088,false,false,,,
"UgjvOjU6zvbRRXgCoAEC","Licca Quintero","/channel/UCuKDsGVC4fL_k_EiP-vRd8w","https://yt3.ggpht.com/a/AGF-l78qAL2Kb-HxLrveywJvvXqpNIzx6r-7XbS3wA=s48-c-k-c0xffffffff-no-rj-mo","Regina mi amor.",0,"2 years ago",1511612722089,false,false,,,
"UggemaL_SGUZKngCoAEC","Snugglesnacks","/channel/UCi0hojGjBB6rchq1JS3qmxw","https://yt3.ggpht.com/a/AGF-l79XyGiFGDTI1R4a1ubtIOoLT6UrPbiHbEnv0A=s48-c-k-c0xffffffff-no-rj-mo","Yay, was looking for a 'Regine song' to come around.",1,"2 years ago",1511612722090,false,false,,,
"Ugghg-CdpW1g5XgCoAEC","João Marques","/channel/UCFNLq9KKWOS-96ubt7di5-g","https://yt3.ggpht.com/a/AGF-l79FxDfKTO8ktvWCGd6nIVwJGf-qrAEcxbP8Nw=s48-c-k-c0xffffffff-no-rj-mo","T H I C C",0,"2 years ago",1511612722091,false,false,,,
"UgjxWsM8fkl-LngCoAEC","Ibangedmatt","/channel/UC1bV9avBKCrcTp3kTYPgTqQ","https://yt3.ggpht.com/a/AGF-l7_vsaBdnW0IwGpoNjepqd9anCJn64oEGwzJ3Q=s48-c-k-c0xffffffff-no-rj-mo","ITS NOT A PHASE MOM",0,"2 years ago",1511612722906,false,false,,,
"Ugi2GCZ47lQYSHgCoAEC","Ricardo de Freitas","/channel/UCJ77b40Az3HVdMTiyvOMaPw","https://yt3.ggpht.com/a/AGF-l79SCBJOBngiPnildrxGBHzbWo-WU_8i3-78kw=s48-c-k-c0xffffffff-no-rj-mo","Nuh, mas essa musica é ruim com vontade kkkkkk",0,"2 years ago",1511612722907,false,false,,,
"UgiM3YEqkSOy7XgCoAEC","Dirty Sanchez","/channel/UC_NnYfo0bmmsOJypYs5SEUw","https://yt3.ggpht.com/a/AGF-l7-J1Funr_JEAN8iR4kQ1-D2sOyvTHjSofe2hA=s48-c-k-c0xffffffff-no-rj-mo","what happened to this great band..",0,"2 years ago",1511612722908,false,false,,,
"Uginc_GEaJw9PngCoAEC","lilsmy","/channel/UC55Mhs6CJqeUIYErzTDC40A","https://yt3.ggpht.com/a/AGF-l7-_dmlZNL8wqtLgMcB3RSRUHHz8HroTTbKu_Q=s48-c-k-c0xffffffff-no-rj-mo","regine is beyond stunning",0,"2 years ago",1511612722908,false,false,,,
"Ugj1YdNbc0yWrngCoAEC","Lawrence Of Canadia","/channel/UCf6kgUjkptbN8n8yUnpP1eQ","https://yt3.ggpht.com/a/AGF-l7-KZaT_079oO0IWBU_eJQ4B8QnQAGHEKrgdfg=s48-c-k-c0xffffffff-no-rj-mo","cover my eyes electric blue\nnuff said",0,"2 years ago",1511612722909,false,false,,,
"Ugg9Wkqp_YAehngCoAEC","lagritsalammas","/channel/UC89n7gmAktwgXMXZu4djDUA","https://yt3.ggpht.com/a/AGF-l78IQvABAaFoL28l2i7nTEeCrEF0YlVqPnoeqg=s48-c-k-c0xffffffff-no-rj-mo","This whole video is literally this meme: https://instagram.com/p/BWdsSIjh1xj/",0,"2 years ago",1511612722910,false,false,,,
"UgjT7O6dA_Gsg3gCoAEC","Kurtis Barnett","/channel/UCNSA-idVaY1NWWQNz-bI0Ow","https://yt3.ggpht.com/a/AGF-l79X3OlCVDqUXMHwca-L8pYUhDQyYlIilLFEgA=s48-c-k-c0xffffffff-no-rj-mo","This is Cool As Fuck!!",0,"2 years ago",1511612722910,false,false,,,
"UggbwRqNVl3rN3gCoAEC","Sebastián Hernández","/channel/UCCaCFbJugd--Hgs-K8aNymg","https://yt3.ggpht.com/a/AGF-l7_3usNkPpbNU86ptpf3t_zSTET7g3XGA5iiWg=s48-c-k-c0xffffffff-no-rj-mo","Bad mixing and mastering. Its anoying",1,"2 years ago",1511612722911,false,false,,,
"Ugg7H2PQiynIQHgCoAEC","miller2235","/channel/UCRQ5zT0_-BEljMsX5g_2zgw","https://yt3.ggpht.com/a/AGF-l7_M0WDGWXYObPmb1QFKhkNbuUmPxdF0uEHR3g=s48-c-k-c0xffffffff-no-rj-mo","I like it a lot. I can't imagine it live though. She's pitchy enough on other songs and this sounds like it's in her high range...",0,"2 years ago",1511612722912,false,false,,,
"UgjnoL1gj0PfbXgCoAEC","Eliot Borràs","/channel/UC4GO04G1DWTsuNSge040KkQ","https://yt3.ggpht.com/a/AGF-l7-5pIZZxVQezxQ9k6QtRTmYNfz9YBVeHKbCBg=s48-c-k-c0xffffffff-no-rj-mo","I'm noticing some Hey Orpheus vibes in 2:23",0,"2 years ago",1511612722913,false,false,,,
"UgirUUMxS83AiHgCoAEC","Henry Yeats","/channel/UCXdRNShYCT8O765taQ2lAuQ","https://yt3.ggpht.com/a/AGF-l7_ctr_Y-D_oZl1CsyJS4v2qC5o12bfUHCEKXw=s48-c-k-c0xffffffff-no-rj-mo","old, fat, rich..... Good music does not make.",0,"2 years ago",1511612722914,false,false,,,
"Ugjy_BrFcznBOngCoAEC","Cablecar18","/channel/UCi9zALKsfryyWQWGkZqIDrA","https://yt3.ggpht.com/a/AGF-l78B1crjQSB9JP3HUzrUU8jNERJnIfsYza5B5A=s48-c-k-c0xffffffff-no-rj-mo","I've liked everything else, but I'm not feeling this one. \nIt's not bad, but it feels like it came from a completely different band.\n\nI'm hoping for the best. I really don't want this to end up being a surprise shit show like that shitty Gorillaz album.",0,"2 years ago",1511612722914,true,false,,,
